agent_id,persona_base,persona_mixture,income_monthly,housing_ratio,wtp_monthly,bed_need,sf_pref_low,sf_pref_high,floor_pref,noise_tol,elasticity,cultural_fit,availability_month,style_words,amenity_rank
A2892,young_pro,"{'young_pro': 0.296, 'grad_student_intl': 0.206, 'affluent_couple': 0.227, 'med_resident': 0.182, 'retired_urbanite': 0.09}",11360.0,0.311,3423,1,669,839,high,low,0.98,0.58,5,"['calm_tone', 'budget_friendly', 'minimal']","['concierge', '24hr_access', 'package_room']"
A2893,young_pro,"{'young_pro': 0.36, 'grad_student_intl': 0.202, 'affluent_couple': 0.159, 'med_resident': 0.195, 'retired_urbanite': 0.083}",7393.0,0.292,2094,1,583,759,med,high,1.08,0.52,6,"['compact', 'modern_lux', 'budget_friendly']","['gym', 'roof_deck', 'study_lounge']"
A2894,young_pro,"{'young_pro': 0.337, 'grad_student_intl': 0.239, 'affluent_couple': 0.227, 'med_resident': 0.077, 'retired_urbanite': 0.12}",9589.0,0.257,2438,1,396,573,med,med,0.99,0.5,2,"['task_lighting', 'modern_lux', 'warm_wood']","['elevator_proximity', 'study_lounge', 'roof_deck']"
A2895,young_pro,"{'young_pro': 0.278, 'grad_student_intl': 0.248, 'affluent_couple': 0.193, 'med_resident': 0.128, 'retired_urbanite': 0.153}",6239.0,0.326,2078,1,543,748,high,med,1.0,0.73,4,"['task_lighting', 'non_slip', 'classic']","['elevator_proximity', 'quiet_zone', 'gym']"
A2896,young_pro,"{'young_pro': 0.289, 'grad_student_intl': 0.243, 'affluent_couple': 0.2, 'med_resident': 0.153, 'retired_urbanite': 0.115}",9198.0,0.283,2617,1,489,646,high,high,0.97,0.28,1,"['soft_brightness', 'budget_friendly', 'matte_black']","['gym', 'in_unit_laundry', 'package_room']"
A2897,young_pro,"{'young_pro': 0.297, 'grad_student_intl': 0.281, 'affluent_couple': 0.194, 'med_resident': 0.118, 'retired_urbanite': 0.109}",8192.0,0.281,2338,1,476,669,med,high,1.02,1.0,1,"['art_display', 'modern_lux', 'soft_light']","['24hr_access', 'concierge', 'elevator_proximity']"
A2898,young_pro,"{'young_pro': 0.321, 'grad_student_intl': 0.204, 'affluent_couple': 0.208, 'med_resident': 0.123, 'retired_urbanite': 0.144}",9044.0,0.329,2890,1,552,773,high,med,0.99,0.77,1,"['minimal', 'non_slip', 'warm_wood']","['quiet_zone', 'concierge', 'gym']"
A2899,young_pro,"{'young_pro': 0.285, 'grad_student_intl': 0.254, 'affluent_couple': 0.187, 'med_resident': 0.188, 'retired_urbanite': 0.085}",8162.0,0.319,2631,1,748,951,low,low,0.91,0.64,4,"['warm_wood', 'minimal', 'compact']","['laundry', 'wifi', 'package_room']"
A2900,young_pro,"{'young_pro': 0.287, 'grad_student_intl': 0.245, 'affluent_couple': 0.187, 'med_resident': 0.169, 'retired_urbanite': 0.112}",6090.0,0.319,1990,1,707,821,low,low,1.03,0.87,6,"['soft_light', 'minimal', 'matte_black']","['gym', 'quiet_zone', 'in_unit_laundry']"
A2901,young_pro,"{'young_pro': 0.277, 'grad_student_intl': 0.236, 'affluent_couple': 0.213, 'med_resident': 0.148, 'retired_urbanite': 0.126}",6952.0,0.286,1909,1,415,662,med,med,0.9,0.63,4,"['warm_wood', 'art_display', 'soft_light']","['24hr_access', 'elevator_proximity', 'gym']"
A2902,young_pro,"{'young_pro': 0.24, 'grad_student_intl': 0.238, 'affluent_couple': 0.163, 'med_resident': 0.175, 'retired_urbanite': 0.184}",7763.0,0.269,2061,2,431,580,low,med,1.02,0.45,2,"['minimal', 'budget_friendly', 'soft_light']","['package_room', 'study_lounge', 'laundry']"
A2903,young_pro,"{'young_pro': 0.337, 'grad_student_intl': 0.23, 'affluent_couple': 0.174, 'med_resident': 0.159, 'retired_urbanite': 0.099}",7194.0,0.274,1970,1,492,668,med,med,1.03,0.74,1,"['task_lighting', 'warm_wood', 'modern_lux']","['roof_deck', 'bike_storage', 'in_unit_laundry']"
A2904,young_pro,"{'young_pro': 0.326, 'grad_student_intl': 0.305, 'affluent_couple': 0.176, 'med_resident': 0.119, 'retired_urbanite': 0.075}",6589.0,0.329,2193,1,607,747,low,low,1.03,0.34,4,"['warm_wood', 'calm_tone', 'calm']","['gym', 'laundry_shared', 'quiet_zone']"
A2905,young_pro,"{'young_pro': 0.371, 'grad_student_intl': 0.265, 'affluent_couple': 0.146, 'med_resident': 0.117, 'retired_urbanite': 0.101}",7022.0,0.274,1864,0,568,750,high,low,1.0,0.68,1,"['warm_wood', 'soft_light', 'art_display']","['study_lounge', 'bike_storage', '24hr_access']"
A2906,grad_student_intl,"{'young_pro': 0.273, 'grad_student_intl': 0.279, 'affluent_couple': 0.25, 'med_resident': 0.135, 'retired_urbanite': 0.063}",7229.0,0.271,1992,0,468,613,high,med,1.18,0.77,7,"['warm_wood', 'modern_lux', 'task_lighting']","['roof_deck', 'laundry_shared', 'gym']"
A2907,young_pro,"{'young_pro': 0.332, 'grad_student_intl': 0.295, 'affluent_couple': 0.179, 'med_resident': 0.116, 'retired_urbanite': 0.078}",6988.0,0.313,2085,1,452,616,med,low,0.96,0.67,6,"['modern_lux', 'minimal', 'soft_light']","['study_lounge', 'package_room', 'in_unit_laundry']"
A2908,young_pro,"{'young_pro': 0.35, 'grad_student_intl': 0.177, 'affluent_couple': 0.229, 'med_resident': 0.155, 'retired_urbanite': 0.089}",8267.0,0.29,2322,0,617,818,high,med,0.76,0.38,1,"['classic', 'calm_tone', 'soft_light']","['roof_deck', 'study_lounge', 'package_room']"
A2909,med_resident,"{'young_pro': 0.223, 'grad_student_intl': 0.206, 'affluent_couple': 0.202, 'med_resident': 0.262, 'retired_urbanite': 0.106}",7918.0,0.323,2666,2,662,854,low,med,1.04,0.62,1,"['warm_wood', 'modern_lux', 'minimal']","['24hr_access', 'gym', 'roof_deck']"
A2910,young_pro,"{'young_pro': 0.266, 'grad_student_intl': 0.26, 'affluent_couple': 0.257, 'med_resident': 0.136, 'retired_urbanite': 0.08}",7396.0,0.287,2200,1,532,676,high,med,0.97,0.57,1,"['matte_black', 'minimal', 'soft_brightness']","['study_lounge', 'concierge', 'package_room']"
A2911,young_pro,"{'young_pro': 0.26, 'grad_student_intl': 0.216, 'affluent_couple': 0.207, 'med_resident': 0.131, 'retired_urbanite': 0.186}",8215.0,0.279,2249,1,530,704,med,med,0.93,0.48,3,"['warm_wood', 'modern_lux', 'budget_friendly']","['elevator_proximity', 'bike_storage', 'in_unit_laundry']"
A2912,young_pro,"{'young_pro': 0.364, 'grad_student_intl': 0.219, 'affluent_couple': 0.17, 'med_resident': 0.14, 'retired_urbanite': 0.106}",6871.0,0.295,2105,0,678,845,low,low,1.15,0.24,4,"['budget_friendly', 'matte_black', 'art_display']","['elevator_proximity', 'roof_deck', 'in_unit_laundry']"
A2913,affluent_couple,"{'young_pro': 0.225, 'grad_student_intl': 0.255, 'affluent_couple': 0.293, 'med_resident': 0.117, 'retired_urbanite': 0.111}",6836.0,0.317,2187,0,571,778,low,low,0.93,0.42,1,"['modern_lux', 'calm_tone', 'soft_brightness']","['laundry_shared', 'bike_storage', 'elevator_proximity']"
A2914,grad_student_intl,"{'young_pro': 0.274, 'grad_student_intl': 0.297, 'affluent_couple': 0.162, 'med_resident': 0.161, 'retired_urbanite': 0.105}",9690.0,0.31,2892,2,588,790,high,high,1.1,0.51,5,"['warm_wood', 'minimal', 'soft_light']","['study_lounge', '24hr_access', 'gym']"
A2915,young_pro,"{'young_pro': 0.282, 'grad_student_intl': 0.24, 'affluent_couple': 0.227, 'med_resident': 0.127, 'retired_urbanite': 0.124}",6405.0,0.304,1991,0,514,702,low,low,1.11,0.76,1,"['calm_tone', 'minimal', 'warm_wood']","['gym', 'bike_storage', 'laundry_shared']"
A2916,grad_student_intl,"{'young_pro': 0.267, 'grad_student_intl': 0.313, 'affluent_couple': 0.166, 'med_resident': 0.116, 'retired_urbanite': 0.137}",6636.0,0.262,1742,0,447,653,med,med,0.98,1.0,3,"['budget_friendly', 'warm_wood', 'soft_light']","['roof_deck', 'study_lounge', 'bike_storage']"
A2917,young_pro,"{'young_pro': 0.29, 'grad_student_intl': 0.282, 'affluent_couple': 0.17, 'med_resident': 0.169, 'retired_urbanite': 0.089}",9742.0,0.302,2856,2,420,575,high,low,1.08,0.71,1,"['task_lighting', 'warm_wood', 'soft_light']","['gym', 'study_lounge', 'bike_storage']"
A2918,affluent_couple,"{'young_pro': 0.278, 'grad_student_intl': 0.221, 'affluent_couple': 0.319, 'med_resident': 0.115, 'retired_urbanite': 0.067}",7927.0,0.255,1928,1,475,677,high,low,1.03,0.48,1,"['minimal', 'task_lighting', 'matte_black']","['roof_deck', 'package_room', 'accessibility']"
A2919,young_pro,"{'young_pro': 0.335, 'grad_student_intl': 0.21, 'affluent_couple': 0.226, 'med_resident': 0.127, 'retired_urbanite': 0.102}",5381.0,0.314,1756,1,559,747,med,med,1.02,0.53,2,"['modern_lux', 'warm_wood', 'budget_friendly']","['concierge', 'gym', 'laundry']"
A2920,young_pro,"{'young_pro': 0.307, 'grad_student_intl': 0.242, 'affluent_couple': 0.181, 'med_resident': 0.16, 'retired_urbanite': 0.11}",7272.0,0.309,2259,1,467,662,med,low,0.83,0.75,1,"['soft_light', 'calm_tone', 'minimal']","['laundry_shared', 'in_unit_laundry', 'package_room']"
A2921,grad_student_intl,"{'young_pro': 0.257, 'grad_student_intl': 0.305, 'affluent_couple': 0.214, 'med_resident': 0.166, 'retired_urbanite': 0.058}",11756.0,0.297,3625,2,559,716,low,low,0.94,0.68,3,"['soft_brightness', 'soft_light', 'non_slip']","['study_lounge', 'wifi', 'gym']"
A2922,young_pro,"{'young_pro': 0.293, 'grad_student_intl': 0.219, 'affluent_couple': 0.16, 'med_resident': 0.217, 'retired_urbanite': 0.111}",7557.0,0.303,2395,1,638,755,med,med,0.92,0.64,1,"['minimal', 'task_lighting', 'soft_brightness']","['wifi', 'roof_deck', 'study_lounge']"
A2923,grad_student_intl,"{'young_pro': 0.238, 'grad_student_intl': 0.281, 'affluent_couple': 0.177, 'med_resident': 0.184, 'retired_urbanite': 0.12}",12306.0,0.303,3914,3,486,680,high,low,1.21,0.62,3,"['matte_black', 'budget_friendly', 'task_lighting']","['study_lounge', 'roof_deck', 'in_unit_laundry']"
A2924,young_pro,"{'young_pro': 0.324, 'grad_student_intl': 0.209, 'affluent_couple': 0.233, 'med_resident': 0.128, 'retired_urbanite': 0.106}",7788.0,0.3,2386,3,577,758,high,low,0.84,0.77,11,"['budget_friendly', 'soft_light', 'soft_brightness']","['gym', '24hr_access', 'laundry_shared']"
A2925,young_pro,"{'young_pro': 0.312, 'grad_student_intl': 0.233, 'affluent_couple': 0.151, 'med_resident': 0.212, 'retired_urbanite': 0.092}",9509.0,0.312,2943,2,562,775,high,med,0.83,0.92,3,"['warm_wood', 'calm_tone', 'classic']","['roof_deck', 'gym', 'bike_storage']"
A2926,young_pro,"{'young_pro': 0.299, 'grad_student_intl': 0.246, 'affluent_couple': 0.242, 'med_resident': 0.093, 'retired_urbanite': 0.119}",11942.0,0.324,3990,1,547,660,low,low,1.08,0.6,1,"['art_display', 'modern_lux', 'soft_brightness']","['package_room', 'quiet_zone', 'roof_deck']"
A2927,affluent_couple,"{'young_pro': 0.196, 'grad_student_intl': 0.195, 'affluent_couple': 0.208, 'med_resident': 0.206, 'retired_urbanite': 0.195}",10008.0,0.308,2934,2,453,581,low,low,0.87,0.61,4,"['minimal', 'compact', 'task_lighting']","['roof_deck', '24hr_access', 'in_unit_laundry']"
A2928,young_pro,"{'young_pro': 0.374, 'grad_student_intl': 0.205, 'affluent_couple': 0.193, 'med_resident': 0.14, 'retired_urbanite': 0.088}",10484.0,0.26,2694,1,605,792,med,med,1.08,0.67,1,"['budget_friendly', 'minimal', 'classic']","['bike_storage', 'roof_deck', 'concierge']"
A2929,grad_student_intl,"{'young_pro': 0.252, 'grad_student_intl': 0.258, 'affluent_couple': 0.211, 'med_resident': 0.182, 'retired_urbanite': 0.098}",7165.0,0.299,2080,2,605,774,med,low,1.04,0.52,1,"['soft_light', 'calm_tone', 'warm_wood']","['wifi', 'roof_deck', 'in_unit_laundry']"
A2930,young_pro,"{'young_pro': 0.355, 'grad_student_intl': 0.255, 'affluent_couple': 0.181, 'med_resident': 0.125, 'retired_urbanite': 0.085}",7945.0,0.272,2118,1,394,579,med,high,1.13,0.26,1,"['minimal', 'art_display', 'task_lighting']","['gym', 'roof_deck', 'elevator_proximity']"
A2931,young_pro,"{'young_pro': 0.343, 'grad_student_intl': 0.289, 'affluent_couple': 0.125, 'med_resident': 0.136, 'retired_urbanite': 0.106}",4058.0,0.29,1227,1,513,666,high,high,1.0,0.66,1,"['budget_friendly', 'soft_light', 'compact']","['wifi', 'in_unit_laundry', 'elevator_proximity']"
A2932,grad_student_intl,"{'young_pro': 0.3, 'grad_student_intl': 0.321, 'affluent_couple': 0.176, 'med_resident': 0.124, 'retired_urbanite': 0.08}",7336.0,0.291,2100,1,578,738,low,med,0.9,0.48,8,"['matte_black', 'task_lighting', 'budget_friendly']","['package_room', 'laundry', 'quiet_zone']"
A2933,grad_student_intl,"{'young_pro': 0.236, 'grad_student_intl': 0.284, 'affluent_couple': 0.233, 'med_resident': 0.142, 'retired_urbanite': 0.105}",7444.0,0.316,2316,1,600,844,high,med,1.14,0.79,5,"['minimal', 'non_slip', 'classic']","['concierge', 'gym', 'study_lounge']"
A2934,young_pro,"{'young_pro': 0.341, 'grad_student_intl': 0.224, 'affluent_couple': 0.215, 'med_resident': 0.132, 'retired_urbanite': 0.088}",7537.0,0.279,2025,2,637,759,med,low,1.22,0.62,3,"['warm_wood', 'art_display', 'compact']","['roof_deck', 'package_room', 'accessibility']"
A2935,young_pro,"{'young_pro': 0.27, 'grad_student_intl': 0.244, 'affluent_couple': 0.223, 'med_resident': 0.176, 'retired_urbanite': 0.087}",8980.0,0.252,2338,1,578,785,high,high,1.07,0.81,5,"['matte_black', 'soft_light', 'modern_lux']","['gym', 'package_room', 'quiet_zone']"
A2936,young_pro,"{'young_pro': 0.295, 'grad_student_intl': 0.264, 'affluent_couple': 0.227, 'med_resident': 0.126, 'retired_urbanite': 0.089}",7571.0,0.279,2038,2,457,656,med,med,0.87,0.46,2,"['warm_wood', 'matte_black', 'compact']","['study_lounge', 'package_room', 'wifi']"
A2937,young_pro,"{'young_pro': 0.318, 'grad_student_intl': 0.212, 'affluent_couple': 0.227, 'med_resident': 0.176, 'retired_urbanite': 0.067}",5311.0,0.254,1384,2,654,843,high,high,0.9,0.76,4,"['calm_tone', 'warm_wood', 'art_display']","['in_unit_laundry', 'package_room', 'quiet_zone']"
A2938,grad_student_intl,"{'young_pro': 0.252, 'grad_student_intl': 0.259, 'affluent_couple': 0.241, 'med_resident': 0.134, 'retired_urbanite': 0.114}",10861.0,0.329,3525,1,606,819,low,low,0.85,0.35,1,"['minimal', 'soft_light', 'matte_black']","['wifi', 'package_room', 'in_unit_laundry']"
A2939,grad_student_intl,"{'young_pro': 0.257, 'grad_student_intl': 0.285, 'affluent_couple': 0.194, 'med_resident': 0.163, 'retired_urbanite': 0.1}",11675.0,0.32,3670,1,591,757,high,high,1.01,0.73,3,"['matte_black', 'soft_brightness', 'task_lighting']","['roof_deck', 'concierge', 'quiet_zone']"
A2940,young_pro,"{'young_pro': 0.39, 'grad_student_intl': 0.204, 'affluent_couple': 0.166, 'med_resident': 0.11, 'retired_urbanite': 0.13}",12253.0,0.319,3902,3,455,613,med,high,1.11,0.56,1,"['soft_light', 'warm_wood', 'classic']","['24hr_access', 'laundry', 'elevator_proximity']"
A2941,young_pro,"{'young_pro': 0.34, 'grad_student_intl': 0.168, 'affluent_couple': 0.187, 'med_resident': 0.206, 'retired_urbanite': 0.099}",9285.0,0.296,2785,2,540,754,med,med,1.04,0.73,1,"['calm', 'minimal', 'matte_black']","['gym', 'laundry', 'bike_storage']"
A2942,young_pro,"{'young_pro': 0.415, 'grad_student_intl': 0.22, 'affluent_couple': 0.186, 'med_resident': 0.093, 'retired_urbanite': 0.086}",7995.0,0.327,2698,1,589,755,med,low,0.92,0.54,4,"['non_slip', 'calm', 'minimal']","['gym', 'in_unit_laundry', 'community_room']"
A2943,young_pro,"{'young_pro': 0.313, 'grad_student_intl': 0.232, 'affluent_couple': 0.189, 'med_resident': 0.192, 'retired_urbanite': 0.074}",8652.0,0.328,2729,1,562,717,high,high,0.88,0.69,2,"['minimal', 'soft_light', 'art_display']","['gym', 'roof_deck', '24hr_access']"
A2944,affluent_couple,"{'young_pro': 0.255, 'grad_student_intl': 0.2, 'affluent_couple': 0.256, 'med_resident': 0.129, 'retired_urbanite': 0.159}",6128.0,0.323,1913,1,481,697,high,low,0.97,0.67,1,"['matte_black', 'minimal', 'art_display']","['laundry_shared', 'study_lounge', 'elevator_proximity']"
A2945,young_pro,"{'young_pro': 0.286, 'grad_student_intl': 0.231, 'affluent_couple': 0.225, 'med_resident': 0.16, 'retired_urbanite': 0.097}",7822.0,0.256,2078,1,673,788,low,high,0.99,0.65,1,"['soft_light', 'minimal', 'calm']","['study_lounge', 'gym', 'in_unit_laundry']"
A2946,young_pro,"{'young_pro': 0.314, 'grad_student_intl': 0.235, 'affluent_couple': 0.129, 'med_resident': 0.2, 'retired_urbanite': 0.122}",7536.0,0.255,1939,1,508,662,med,med,1.04,0.65,1,"['compact', 'minimal', 'soft_light']","['package_room', 'gym', 'in_unit_laundry']"
A2947,young_pro,"{'young_pro': 0.313, 'grad_student_intl': 0.251, 'affluent_couple': 0.184, 'med_resident': 0.167, 'retired_urbanite': 0.085}",6973.0,0.292,1975,2,443,623,low,high,0.8,0.84,10,"['non_slip', 'art_display', 'soft_light']","['wifi', 'roof_deck', 'bike_storage']"
A2948,young_pro,"{'young_pro': 0.243, 'grad_student_intl': 0.218, 'affluent_couple': 0.23, 'med_resident': 0.208, 'retired_urbanite': 0.102}",6575.0,0.281,1882,1,596,807,med,low,0.91,0.51,8,"['art_display', 'warm_wood', 'task_lighting']","['gym', 'laundry_shared', 'in_unit_laundry']"
A2949,young_pro,"{'young_pro': 0.261, 'grad_student_intl': 0.202, 'affluent_couple': 0.196, 'med_resident': 0.211, 'retired_urbanite': 0.13}",9009.0,0.322,2842,1,749,923,med,low,1.09,0.8,8,"['budget_friendly', 'soft_light', 'compact']","['study_lounge', 'in_unit_laundry', 'elevator_proximity']"
A2950,young_pro,"{'young_pro': 0.302, 'grad_student_intl': 0.248, 'affluent_couple': 0.223, 'med_resident': 0.094, 'retired_urbanite': 0.133}",9585.0,0.299,2975,2,427,601,med,med,1.03,0.54,2,"['calm_tone', 'warm_wood', 'matte_black']","['laundry_shared', 'gym', 'concierge']"
A2951,young_pro,"{'young_pro': 0.338, 'grad_student_intl': 0.259, 'affluent_couple': 0.224, 'med_resident': 0.105, 'retired_urbanite': 0.074}",8942.0,0.254,2238,2,476,713,med,med,0.9,0.77,2,"['matte_black', 'soft_light', 'budget_friendly']","['bike_storage', 'package_room', 'quiet_zone']"
A2952,young_pro,"{'young_pro': 0.298, 'grad_student_intl': 0.261, 'affluent_couple': 0.16, 'med_resident': 0.108, 'retired_urbanite': 0.173}",7156.0,0.272,2025,2,688,857,high,med,0.87,0.94,1,"['art_display', 'warm_wood', 'calm']","['gym', 'community_room', 'bike_storage']"
A2953,young_pro,"{'young_pro': 0.29, 'grad_student_intl': 0.234, 'affluent_couple': 0.177, 'med_resident': 0.221, 'retired_urbanite': 0.078}",9620.0,0.276,2623,1,359,520,high,med,1.03,0.47,2,"['soft_light', 'warm_wood', 'task_lighting']","['elevator_proximity', 'community_room', 'bike_storage']"
A2954,young_pro,"{'young_pro': 0.346, 'grad_student_intl': 0.215, 'affluent_couple': 0.168, 'med_resident': 0.225, 'retired_urbanite': 0.045}",3875.0,0.262,978,0,370,548,low,high,1.08,0.26,3,"['task_lighting', 'soft_light', 'calm']","['in_unit_laundry', 'laundry', 'package_room']"
A2955,grad_student_intl,"{'young_pro': 0.269, 'grad_student_intl': 0.327, 'affluent_couple': 0.192, 'med_resident': 0.141, 'retired_urbanite': 0.07}",8223.0,0.28,2243,2,508,667,med,low,0.86,0.61,4,"['budget_friendly', 'warm_wood', 'soft_light']","['roof_deck', 'study_lounge', 'concierge']"
A2956,young_pro,"{'young_pro': 0.312, 'grad_student_intl': 0.27, 'affluent_couple': 0.255, 'med_resident': 0.082, 'retired_urbanite': 0.081}",9586.0,0.252,2347,1,591,758,med,low,1.06,0.49,1,"['modern_lux', 'art_display', 'non_slip']","['concierge', 'roof_deck', 'laundry_shared']"
A2957,young_pro,"{'young_pro': 0.37, 'grad_student_intl': 0.217, 'affluent_couple': 0.197, 'med_resident': 0.105, 'retired_urbanite': 0.112}",10664.0,0.276,2920,1,571,694,med,med,0.93,0.51,1,"['soft_light', 'budget_friendly', 'classic']","['roof_deck', 'in_unit_laundry', 'concierge']"
A2958,young_pro,"{'young_pro': 0.38, 'grad_student_intl': 0.163, 'affluent_couple': 0.228, 'med_resident': 0.137, 'retired_urbanite': 0.092}",7884.0,0.251,1966,1,475,596,low,med,0.86,0.55,3,"['art_display', 'minimal', 'modern_lux']","['concierge', 'accessibility', 'in_unit_laundry']"
A2959,grad_student_intl,"{'young_pro': 0.285, 'grad_student_intl': 0.293, 'affluent_couple': 0.202, 'med_resident': 0.138, 'retired_urbanite': 0.082}",8442.0,0.308,2696,0,581,705,med,low,0.99,0.51,1,"['art_display', 'soft_light', 'task_lighting']","['gym', 'quiet_zone', 'study_lounge']"
A2960,young_pro,"{'young_pro': 0.298, 'grad_student_intl': 0.261, 'affluent_couple': 0.269, 'med_resident': 0.105, 'retired_urbanite': 0.066}",6837.0,0.291,2001,1,393,553,low,med,0.98,0.81,1,"['warm_wood', 'soft_light', 'compact']","['gym', 'roof_deck', 'in_unit_laundry']"
A2961,young_pro,"{'young_pro': 0.365, 'grad_student_intl': 0.243, 'affluent_couple': 0.147, 'med_resident': 0.115, 'retired_urbanite': 0.13}",6347.0,0.322,2048,1,561,709,med,med,0.71,0.76,1,"['warm_wood', 'minimal', 'classic']","['roof_deck', '24hr_access', 'elevator_proximity']"
A2962,grad_student_intl,"{'young_pro': 0.278, 'grad_student_intl': 0.295, 'affluent_couple': 0.234, 'med_resident': 0.112, 'retired_urbanite': 0.081}",7915.0,0.315,2501,0,562,771,med,low,1.0,0.77,5,"['task_lighting', 'soft_light', 'classic']","['in_unit_laundry', 'accessibility', 'study_lounge']"
